0,2018-10-9,10月9日晚，虎牙直播200万订阅的网红主播莉哥，在平台直播时公然戏唱国歌引发讨论。因戏唱国歌被网友举报后直播间被封，10月10日凌晨，虎牙直播微博发布公告，表示即日起封禁主播莉哥直播间，冻结主播莉哥直播账号，下架全部相关影像作品，对其进行整改教育。网民举报称：虎牙直播平台主播@莉哥OvO在直播过程中，有辱国歌尊严，引发网民反感经警方调查：10月7日晚，涉事人杨某莉（女，20岁）在其住宅内进行网络直播时，违反了《中华人民共和国国歌法》有关规定，上海市公安局静安分局依法对杨某莉处以行政拘留5日。警方表示：国歌是国家的象征和标志，所有公民和组织都应当尊重国歌，维护国歌尊严。网络直播空间不是法外之地，同样要守法律、讲道德。对于挑战法律底线、违反公序良俗的行为，公安机关将坚决依法打击，切实净化网络环境。据了解，莉哥因“戏唱国歌”事件被虎牙抖·音双封杀，不仅要把虎牙的天价签约金退回去，还要再赔违约金给虎牙，因为这事给虎牙带来了很大的负面影响。6月份一首《让我做你的眼睛》红遍网络，结果9月份就被全网封杀。莉哥的签约费是5000万，这已经算是天价了，按照四倍的违约金来算的话就是2个亿，再加上30%就是2亿6，名副其实的亿万“负”翁。
195,10月19日 09:34 ,云杉biu,Z焕城,可是莉哥她唱歌不跑调，而且她是嬉皮笑脸唱出的国歌。升过国旗的人都知道升国旗的时候得庄严肃穆，而她却还在商业公众场合这样子，难道不应该受处罚吗？ 
196,10月19日 09:29 ,gudaolangzi,上看看论文,语文成绩有差到这个程度吗？ 
197,10月19日 09:26 ,蒋凌恳_484,,1209667823 
198,10月19日 09:21 ,上看看论文,gudaolangzi,唱歌跑调咋办。这辈子不唱国歌了 
199,10月19日 09:20 ,杨老湿丶,我不是小米粒,大哥，18毫米是什么样的砍刀？我想看看 
200,10月19日 09:15 ,会跳舞的小男孩LG,,我有莉哥xx视频，要得私信 
201,10月19日 09:13 ,RAY小骆驼,,那些说小题大做的人，告诉你们，在我们眼里，国歌国旗国徽神圣不可冒犯，这也是写进法律的东西，我们都认同这个判罚，如果你觉得不可思议，那你应该好好审视一下自己的价值观了，另外，每个国家都一样，爱国教育是基础教育 
202,10月19日 09:12 ,RAY小骆驼,supertel,在我们眼里，国歌国旗国徽神圣不可冒犯，这也是写进法律的东西，我们都认同这个判罚，如果你觉得不可思议，那你应该好好审视一下自己的价值观了，另外，每个国家都一样，爱国教育是基础教育 
203,10月19日 09:11 ,真特么青涩,,莉哥15分钟视频要的私 
204,10月19日 08:57 ,俗人on,,回复@·陈浩南莉哥的视频谁要？ 
205,10月19日 08:33 ,俗人on,,回复@·陈浩南嗯……我有莉哥那个视频…谁要… 
206,10月19日 08:15 ,不过一个过客,薛话痨,怎么哪里都有你 你个话唠！ 一天看微博么 
207,10月19日 07:37 ,电影追剧控,春风不改九十,你可真的怂 太窝囊了吧 
208,10月19日 04:45 ,Som若曦,缓慢爬行的火车,军友，我的大刀不好收呀 
209,10月19日 04:42 ,Som若曦,,回复@·陈浩南我的大刀不好收呀，快点，我帮你切火腿肠 
210,10月19日 03:49 ,皮带机晚上可以,,以后不敢唱歌了，我经常跑调，怕行拘。 
211,10月19日 03:44 ,皮带机晚上可以,,我以后都不敢唱歌了，我跑调。 
212,10月19日 02:18 ,青衫亿笙c,俺就看看笑笑偶尔点个赞,你去看一下关于国歌的法律，不用在这里跟我杠 
213,10月19日 01:01 ,裂痕41185,,你不适合做主播莉哥，你还是去做你的社会当家的的吧 
214,10月19日 00:36 ,安安有只猫,书成辰逸,弱弱问句，唱什么歌都跑调的人，是不是不能唱这歌了 
